GameID,RoundNum,Team1Bid,Team2Bid,Team1Tricks,Team2Tricks,Team1RoundPoints,Team2RoundPoints,Team1Bags,Team2Bags,Team1FinalScore,Team2FinalScore
9,2,4,3,8,5,44,32,8,5,78,65
9,3,3,4,6,7,-67,43,1,8,11,108
9,4,3,3,5,8,32,-65,3,3,43,43
9,5,2,4,7,6,25,42,8,5,68,85
9,6,5,2,9,4,-46,22,2,7,22,107
9,7,4,3,8,5,44,32,6,9,66,139
9,8,2,4,6,7,-76,-57,0,2,-10,82
9,9,3,4,6,7,33,43,3,5,23,125
9,10,3,3,7,6,34,33,7,8,57,158
9,11,3,4,6,7,-67,-57,0,1,-10,101
9,12,5,2,7,6,52,24,2,5,42,125
9,13,2,4,5,8,23,44,5,9,65,169
9,14,3,4,5,8,32,-56,7,3,97,113
9,15,3,4,6,7,-67,43,0,6,30,156
9,16,3,4,5,8,32,-56,2,0,62,100
9,17,5,3,7,6,52,33,4,3,114,133
9,18,5,2,9,4,54,22,8,5,168,155
9,19,4,3,8,5,-56,32,2,7,112,187
9,20,4,2,6,7,42,-75,4,2,154,112
9,21,3,3,9,4,-64,31,0,3,90,143
9,22,4,3,8,5,44,32,4,5,134,175
9,23,3,4,8,5,35,41,9,6,169,216
9,24,3,3,7,6,-66,33,3,9,103,249
9,25,5,3,9,4,54,-69,7,0,157,180
9,26,3,3,7,6,-66,33,1,3,91,213
9,27,4,3,8,5,44,32,5,5,135,245
9,28,4,2,9,4,-55,22,0,7,80,267
9,29,3,4,5,8,32,-56,2,1,112,211
9,30,3,3,6,7,33,34,5,5,145,245
9,31,3,3,4,9,31,-64,6,1,176,181
9,32,2,5,7,6,-75,51,1,2,101,232
9,33,3,4,3,10,30,46,1,8,131,278
9,34,4,2,6,7,42,-75,3,3,173,203
9,35,3,4,5,8,32,44,5,7,205,247
9,36,4,3,6,7,42,-66,7,1,247,181
9,37,3,3,7,6,-66,33,1,4,181,214
9,38,3,4,3,10,30,-54,1,0,211,160
9,39,2,5,5,8,23,53,4,3,234,213
9,40,3,4,6,7,33,43,7,6,267,256
9,41,3,4,4,9,31,-55,8,1,298,201
9,42,4,2,9,4,-55,22,3,3,243,223
9,43,4,3,8,5,44,32,7,5,287,255
9,44,2,5,6,7,-76,52,1,7,211,307
9,45,2,4,5,8,23,-56,4,1,234,251
9,46,3,3,5,8,32,35,6,6,266,286
9,47,2,5,3,10,21,-45,7,1,287,241
9,48,3,3,4,9,31,36,8,7,318,277
9,49,4,2,7,6,-57,-76,1,1,261,201
9,50,4,3,9,4,45,31,6,2,306,232
9,51,4,2,8,5,-56,23,0,5,250,255
9,52,5,2,7,6,52,24,2,9,302,279
9,53,3,3,6,7,33,-66,5,3,335,213
9,54,4,3,6,7,42,34,7,7,377,247
9,55,2,5,4,9,22,-46,9,1,399,201
9,56,5,2,9,4,-46,22,3,3,353,223
9,57,2,4,4,9,22,45,5,8,375,268
9,58,2,4,7,6,-75,-58,0,0,300,210
9,59,3,3,6,7,33,34,3,4,333,244
9,60,2,6,4,9,22,63,5,7,355,307
9,61,3,3,8,5,-65,32,0,9,290,339
9,62,5,2,10,3,55,-79,5,0,345,260
9,63,4,4,7,6,43,42,8,2,388,302
9,64,4,3,8,5,-56,32,2,4,332,334
9,65,2,4,3,10,21,-54,3,0,353,280
9,66,5,2,7,6,52,24,5,4,405,304
9,67,3,3,6,7,33,34,8,8,438,338
9,68,2,4,7,6,-75,-58,3,0,363,280
9,69,2,4,4,9,22,45,5,5,385,325
9,70,2,4,4,9,22,-55,7,0,407,270
9,71,3,3,7,6,-66,33,1,3,341,303
9,72,3,4,6,7,33,43,4,6,374,346
9,73,2,5,3,10,21,-45,5,1,395,301
9,74,3,5,5,8,32,53,7,4,427,354
9,75,4,2,9,4,-55,22,2,6,372,376
9,76,5,3,9,4,54,31,6,7,426,407
9,77,2,6,3,10,21,-36,7,1,447,371
9,78,3,3,6,7,-67,34,0,5,380,405
9,79,4,2,9,4,45,22,5,7,425,427
9,80,4,2,7,6,43,-76,8,1,468,351
9,81,3,4,6,7,-67,43,1,4,401,394
9,82,3,3,7,6,34,33,5,7,435,427
9,83,4,2,9,4,-55,22,0,9,380,449
9,84,3,4,4,9,31,-55,1,4,411,394
9,85,3,4,5,8,32,44,3,8,443,438
9,86,3,4,5,8,32,-56,5,2,475,382
9,87,3,4,5,8,32,44,7,6,507,426
10,1,3,3,5,8,32,35,2,5,32,35
10,2,2,4,4,9,22,-55,4,0,54,-20
10,3,3,3,4,9,31,36,5,6,85,16
10,4,4,3,8,5,44,32,9,8,129,48
10,5,2,5,5,8,-77,-47,2,1,52,1
10,6,3,3,5,8,32,35,4,6,84,36
10,7,3,4,5,8,32,-56,6,0,116,-20
10,8,2,4,5,8,23,44,9,4,139,24
10,9,4,3,9,4,-55,31,4,5,84,55
10,10,5,2,8,5,53,23,7,8,137,78
10,11,5,2,9,4,-46,-78,1,0,91,0
10,12,4,3,8,5,44,32,5,2,135,32
10,13,2,4,6,7,24,43,9,5,159,75
10,14,2,4,4,9,-78,-55,1,0,81,20
10,15,2,5,3,10,21,55,2,5,102,75
10,16,4,3,6,7,42,34,4,9,144,109
10,17,2,4,5,8,23,-56,7,3,167,53
10,18,4,3,4,9,40,36,7,9,207,89
10,19,3,3,6,7,-67,-66,0,3,140,23
10,20,3,4,6,7,33,43,3,6,173,66
10,21,4,3,7,6,43,33,6,9,216,99
10,22,2,6,6,7,-76,-39,0,0,140,60
10,23,2,4,5,8,23,44,3,4,163,104
10,24,4,3,9,4,45,31,8,5,208,135
10,25,3,3,7,6,-66,33,2,8,142,168
10,26,3,4,4,9,31,-55,3,3,173,113
10,27,3,5,4,9,31,54,4,7,204,167
10,28,3,4,5,8,32,-56,6,1,236,111
10,29,3,3,6,7,33,34,9,5,269,145
10,30,2,4,5,8,-77,44,2,9,192,189
10,31,4,3,7,6,43,-67,5,2,235,122
10,32,2,5,5,8,23,53,8,5,258,175
10,33,3,3,4,9,31,-64,9,1,289,111
10,34,3,3,5,8,-68,35,1,6,221,146
10,35,3,3,6,7,33,-66,4,0,254,80
10,36,4,3,6,7,42,34,6,4,296,114
10,37,2,6,3,10,21,64,7,8,317,178
10,38,4,2,7,6,-57,-76,0,2,260,102
10,39,4,4,7,6,43,42,3,4,303,144
10,40,2,5,5,8,23,53,6,7,326,197
10,41,3,4,5,8,32,-56,8,1,358,141
10,42,3,3,7,6,-66,33,2,4,292,174
10,43,3,3,8,5,35,32,7,6,327,206
10,44,4,3,8,5,-56,32,1,8,271,238
10,45,3,4,6,7,33,-57,4,1,304,181
10,46,5,2,8,5,53,23,7,4,357,204
10,47,3,4,8,5,-65,41,2,5,292,245
10,48,3,3,6,7,33,34,5,9,325,279
10,49,3,4,3,10,30,-54,5,5,355,225
10,50,4,2,7,6,43,24,8,9,398,249
10,51,3,3,6,7,-67,-66,1,3,331,183
10,52,3,3,7,6,34,33,5,6,365,216
10,53,5,2,7,6,52,-76,7,0,417,140
10,54,4,2,8,5,-56,23,1,3,361,163
10,55,2,4,5,8,23,44,4,7,384,207
10,56,3,3,7,6,34,-67,8,0,418,140
10,57,5,2,9,4,-46,22,2,2,372,162
10,58,4,2,8,5,44,23,6,5,416,185
10,59,4,2,7,6,43,24,9,9,459,209
10,60,3,4,6,7,-67,-57,2,2,392,152
10,61,2,5,4,9,22,54,4,6,414,206
10,62,3,3,7,6,34,33,8,9,448,239
10,63,2,4,6,7,-76,-57,2,2,372,182
10,64,4,2,9,4,45,22,7,4,417,204
10,65,4,3,5,8,41,35,8,9,458,239
10,66,2,5,3,10,21,-45,9,4,479,194
10,67,4,2,9,4,-55,22,4,6,424,216
10,68,3,3,5,8,32,-65,6,1,456,151
10,69,3,3,7,6,-66,33,0,4,390,184
10,70,2,4,4,9,22,45,2,9,412,229
10,71,3,4,6,7,33,-57,5,2,445,172
10,72,4,3,6,7,42,34,7,6,487,206
10,73,2,4,5,8,-77,-56,0,0,410,150
10,74,5,2,10,3,55,21,5,1,465,171
10,75,3,3,9,4,-64,31,1,2,401,202
10,76,2,4,4,9,22,45,3,7,423,247
10,77,3,3,6,7,33,-66,6,1,456,181
10,78,3,4,6,7,33,43,9,4,489,224
10,79,2,4,4,9,-78,45,1,9,411,269
10,80,3,3,4,9,31,-64,2,5,442,205
10,81,3,3,6,7,33,34,5,9,475,239
10,82,2,5,7,6,-75,-49,0,0,400,190
10,83,3,4,4,9,31,45,1,5,431,235
10,84,3,4,5,8,32,44,3,9,463,279
10,85,2,5,4,9,22,-46,5,3,485,233
10,86,2,4,6,7,24,43,9,6,509,276
11,1,2,5,6,7,24,52,4,2,24,52
11,2,4,3,9,4,45,31,9,3,69,83
11,3,2,4,8,5,-74,41,5,4,-5,124
11,4,3,4,4,9,31,45,6,9,26,169
11,5,5,2,10,3,-45,-79,1,0,-19,90
11,6,3,4,6,7,33,43,4,3,14,133
11,7,3,4,8,5,35,41,9,4,49,174
11,8,3,3,7,6,-66,33,3,7,-17,207
11,9,3,3,7,6,34,-67,7,0,17,140
11,10,3,3,9,4,-64,31,3,1,-47,171
11,11,4,2,6,7,42,25,5,6,-5,196
11,12,2,4,5,8,23,-56,8,0,18,140
11,13,3,3,9,4,-64,31,4,1,-46,171
11,14,2,4,4,9,22,45,6,6,-24,216
11,15,3,3,6,7,33,-66,9,0,9,150
11,16,2,5,4,9,-78,54,1,4,-69,204
11,17,5,2,10,3,55,21,6,5,-14,225
11,18,3,3,8,5,-65,32,1,7,-79,257
11,19,3,3,6,7,33,-66,4,1,-46,191
11,20,4,3,8,5,44,32,8,3,-2,223
11,21,4,3,7,6,-57,33,1,6,-59,256
11,22,5,2,8,5,53,23,4,9,-6,279
11,23,3,3,5,8,32,-65,6,4,26,214
11,24,4,3,6,7,42,34,8,8,68,248
11,25,4,2,9,4,-55,-78,3,0,13,170
11,26,3,4,7,6,34,42,7,2,47,212
11,27,2,4,4,9,22,45,9,7,69,257
11,28,3,3,5,8,-68,-65,1,2,1,192
11,29,5,3,9,4,54,31,5,3,55,223
11,30,2,5,6,7,24,52,9,5,79,275
11,31,3,3,9,4,-64,31,5,6,15,306
11,32,2,4,4,9,22,-55,7,1,37,251
11,33,3,4,6,7,-67,43,0,4,-30,294
11,34,3,4,5,8,32,44,2,8,2,338
11,35,3,4,5,8,32,-56,4,2,34,282
11,36,2,5,4,9,22,54,6,6,56,336
11,37,5,2,8,5,53,23,9,9,109,359
11,38,3,3,8,5,-65,-68,4,1,44,291
11,39,3,3,6,7,33,34,7,5,77,325
11,40,2,6,4,9,22,63,9,8,99,388
11,41,4,3,5,8,-59,-65,0,3,40,323
11,42,2,4,4,9,22,45,2,8,62,368
11,43,2,4,7,6,25,-58,7,0,87,310
11,44,3,3,10,3,-63,30,4,0,24,340
11,45,3,3,7,6,34,33,8,3,58,373
11,46,4,3,10,3,-54,30,4,3,4,403
11,47,2,4,5,8,23,44,7,7,27,447
11,48,4,2,7,6,-57,-76,0,1,-30,371
11,49,3,4,6,7,33,43,3,4,3,414
11,50,3,4,5,8,32,44,5,8,35,458
11,51,5,2,9,4,54,-78,9,0,89,380
11,52,2,5,3,10,-79,55,0,5,10,435
11,53,4,3,6,7,42,34,2,9,52,469
11,54,3,4,6,7,33,-57,5,2,85,412
11,55,2,5,4,9,22,54,7,6,107,466
11,56,3,4,7,6,-66,42,1,8,41,508
12,1,5,3,6,7,51,34,1,4,51,34
12,2,3,4,7,6,34,42,5,6,85,76
12,3,4,2,7,6,43,-76,8,0,128,0
12,4,2,4,5,8,-77,44,1,4,51,44
12,5,4,2,7,6,43,24,4,8,94,68
12,6,5,2,9,4,54,-78,8,0,148,-10
12,7,2,5,5,8,-77,53,1,3,71,43
12,8,4,2,11,2,47,20,8,3,118,63
12,9,2,5,2,11,20,56,8,9,138,119
12,10,3,3,6,7,-67,-66,1,3,71,53
12,11,4,2,7,6,43,24,4,7,114,77
12,12,4,4,8,5,44,41,8,8,158,118
12,13,4,2,7,6,-57,-76,1,2,101,42
12,14,4,3,7,6,43,33,4,5,144,75
12,15,2,4,5,8,23,44,7,9,167,119
12,16,3,4,7,6,-66,-58,1,1,101,61
12,17,3,3,6,7,33,34,4,5,134,95
12,18,3,4,8,5,35,41,9,6,169,136
12,19,3,4,4,9,-69,-55,0,1,100,81
12,20,2,5,2,11,20,56,0,7,120,137
12,21,3,4,3,10,30,-54,0,3,150,83
12,22,3,3,8,5,35,32,5,5,185,115
12,23,3,4,9,4,-64,40,1,5,121,155
12,24,4,2,6,7,42,-75,3,0,163,80
12,25,2,4,4,9,22,45,5,5,185,125
12,26,4,3,7,6,43,33,8,8,228,158
12,27,4,2,7,6,-57,-76,1,2,171,82
12,28,3,3,5,8,32,35,3,7,203,117
12,29,3,4,8,5,35,41,8,8,238,158
12,30,4,3,7,6,-57,-67,1,1,181,91
12,31,3,4,7,6,34,42,5,3,215,133
12,32,5,3,9,4,54,31,9,4,269,164
12,33,3,4,6,7,-67,43,2,7,202,207
12,34,4,2,9,4,45,22,7,9,247,229
12,35,4,4,5,8,41,-56,8,3,288,173
12,36,2,5,3,10,21,55,9,8,309,228
12,37,2,4,4,9,-78,-55,1,3,231,173
12,38,4,3,7,6,43,33,4,6,274,206
12,39,3,3,9,4,-64,31,0,7,210,237
12,40,4,3,5,8,41,-65,1,2,251,172
12,41,3,4,9,4,36,40,7,2,287,212
12,42,5,2,8,5,-47,23,0,5,240,235
12,43,2,5,6,7,24,52,4,7,264,287
12,44,4,2,6,7,42,-75,6,2,306,212
12,45,3,3,7,6,-66,33,0,5,240,245
12,46,5,2,9,4,54,22,4,7,294,267
12,47,4,2,8,5,44,-77,8,0,338,190
12,48,3,4,5,8,-68,44,0,4,270,234
12,49,4,3,5,8,41,35,1,9,311,269
12,50,4,3,7,6,43,-67,4,2,354,202
12,51,3,3,8,5,35,32,9,4,389,234
12,52,5,2,10,3,-45,21,4,5,344,255
12,53,4,4,8,5,44,41,8,6,388,296
12,54,5,2,9,4,-46,22,2,8,342,318
12,55,3,3,6,7,33,-66,5,2,375,252
12,56,3,4,4,9,31,45,6,7,406,297
12,57,4,2,7,6,43,-76,9,1,449,221
12,58,3,4,7,6,-66,42,3,3,383,263
12,59,2,5,5,8,23,53,6,6,406,316
12,60,3,4,7,6,-66,42,0,8,340,358
12,61,3,3,3,10,30,-63,0,5,370,295
12,62,4,3,8,5,44,32,4,7,414,327
12,63,3,3,7,6,34,-67,8,0,448,260
12,64,3,4,5,8,-68,44,0,4,380,304
12,65,3,3,5,8,32,35,2,9,412,339
12,66,2,4,4,9,22,-55,4,4,434,284
12,67,4,2,8,5,44,23,8,7,478,307
12,68,3,3,8,5,-65,32,3,9,413,339
12,69,3,3,6,7,33,-66,6,3,446,273
12,70,3,3,9,4,-64,31,2,4,382,304
12,71,4,3,9,4,45,31,7,5,427,335
12,72,4,4,8,5,-56,41,1,6,371,376
12,73,2,4,5,8,23,-56,4,0,394,320
12,74,3,4,7,6,34,42,8,2,428,362
12,75,3,4,4,9,31,45,9,7,459,407
12,76,3,4,6,7,-67,-57,2,0,392,350
12,77,4,2,7,6,43,24,5,4,435,374
12,78,2,4,4,9,22,45,7,9,457,419
12,79,3,3,6,7,-67,-66,0,3,390,353
12,80,4,3,6,7,42,34,2,7,432,387
12,81,3,4,6,7,33,-57,5,0,465,330
12,82,2,5,5,8,23,53,8,3,488,383
12,83,4,3,9,4,-55,31,3,4,433,414
12,84,4,3,7,6,43,33,6,7,476,447
12,85,3,4,5,8,32,-56,8,1,508,391
13,1,2,4,5,8,23,44,3,4,23,44
13,2,2,5,4,9,22,54,5,8,45,98
13,3,3,3,6,7,33,-66,8,2,78,32
13,4,3,3,4,9,31,36,9,8,109,68
13,5,2,4,4,9,-78,-55,1,3,31,13
13,6,2,4,6,7,24,43,5,6,55,56
13,7,3,3,8,5,-65,32,0,8,-10,88
13,8,4,3,10,3,46,30,6,8,36,118
13,9,4,3,6,7,42,-66,8,2,78,52
13,10,2,4,6,7,-76,43,2,5,2,95
13,11,2,4,7,6,25,42,7,7,27,137
13,12,4,3,8,5,-56,32,1,9,-29,169
13,13,3,4,5,8,32,-56,3,3,3,113
13,14,4,2,6,7,42,25,5,8,45,138
13,15,4,3,8,5,44,-68,9,0,89,70
13,16,3,3,6,7,-67,34,2,4,22,104
13,17,4,2,9,4,45,22,7,6,67,126
13,18,6,2,8,5,62,23,9,9,129,149
13,19,3,4,8,5,-65,-59,4,0,64,90
13,20,4,3,6,7,42,34,6,4,106,124
13,21,3,3,8,5,-65,32,1,6,41,156
13,22,2,6,3,10,21,-36,2,0,62,120
13,23,3,4,6,7,33,43,5,3,95,163
13,24,4,2,10,3,-54,21,1,4,41,184
13,25,2,4,6,7,24,43,5,7,65,227
13,26,4,2,7,6,43,-76,8,1,108,151
13,27,3,4,8,5,-65,41,3,2,43,192
13,28,3,3,6,7,33,34,6,6,76,226
13,29,3,3,6,7,33,-66,9,0,109,160
13,30,3,4,4,9,-69,45,0,5,40,205
13,31,3,3,6,7,33,34,3,9,73,239
13,32,2,6,3,10,21,-36,4,3,94,203
13,33,2,4,5,8,23,44,7,7,117,247
13,34,3,4,3,10,30,-54,7,3,147,193
13,35,3,4,7,6,-66,42,1,5,81,235
13,36,4,3,5,8,41,-65,2,0,122,170
13,37,4,2,8,5,44,23,6,3,166,193
13,38,4,3,8,5,-56,32,0,5,110,225
13,39,3,4,7,6,34,42,4,7,144,267
13,40,4,2,8,5,44,-77,8,0,188,190
13,41,4,2,7,6,-57,24,1,4,131,214
13,42,3,3,6,7,33,34,4,8,164,248
13,43,4,2,7,6,43,-76,7,2,207,172
13,44,4,3,8,5,-56,32,1,4,151,204
13,45,3,3,5,8,32,35,3,9,183,239
13,46,3,3,7,6,34,-67,7,2,217,172
13,47,3,3,5,8,32,35,9,7,249,207
13,48,3,4,6,7,-67,-57,2,0,182,150
13,49,3,3,7,6,34,33,6,3,216,183
13,50,2,5,5,8,23,53,9,6,239,236
13,51,5,2,6,7,-49,-75,0,1,190,161
13,52,2,5,3,10,21,55,1,6,211,216
13,53,2,5,2,11,20,-44,1,2,231,172
13,54,4,2,8,5,44,23,5,5,275,195
13,55,3,3,4,9,31,-64,6,1,306,131
13,56,3,3,5,8,32,35,8,6,338,166
13,57,4,2,6,7,-58,-75,0,1,280,91
13,58,3,4,3,10,30,46,0,7,310,137
13,59,2,5,3,10,21,-45,1,2,331,92
13,60,2,5,3,10,21,55,2,7,352,147
13,61,4,3,10,3,46,30,8,7,398,177
13,62,3,4,4,9,31,-55,9,2,429,122
13,63,4,4,6,7,-58,43,1,5,371,165
13,64,4,3,7,6,43,33,4,8,414,198
13,65,3,3,7,6,34,-67,8,1,448,131
13,66,3,3,7,6,-66,33,2,4,382,164
13,67,4,2,6,7,42,25,4,9,424,189
13,68,3,3,4,9,31,-64,5,5,455,125
13,69,4,2,8,5,44,23,9,8,499,148
13,70,4,4,7,6,-57,-58,2,0,442,90
13,71,3,4,5,8,32,44,4,4,474,134
13,72,3,4,5,8,32,44,6,8,506,178
14,1,4,3,9,4,45,31,5,1,45,31
14,2,2,5,6,7,24,52,9,3,69,83
14,3,2,4,5,8,-77,44,2,7,-8,127
14,4,4,4,9,4,45,40,7,7,37,167
14,5,2,5,4,9,22,-46,9,1,59,121
14,6,4,2,9,4,-55,22,4,3,4,143
14,7,5,2,7,6,52,24,6,7,56,167
14,8,3,4,7,6,-66,42,0,9,-10,209
14,9,4,2,6,7,42,-75,2,4,32,134
14,10,5,2,10,3,55,21,7,5,87,155
14,11,2,4,7,6,-75,42,2,7,12,197
14,12,5,2,6,7,51,-75,3,2,63,122
14,13,4,3,9,4,45,31,8,3,108,153
14,14,4,3,7,6,-57,33,1,6,51,186
14,15,4,2,10,3,46,21,7,7,97,207
14,16,3,4,5,8,32,-56,9,1,129,151
14,17,4,3,6,7,-58,34,1,5,71,185
14,18,3,4,5,8,32,44,3,9,103,229
14,19,4,2,8,5,44,-77,7,2,147,152
14,20,3,4,6,7,-67,43,0,5,80,195
14,21,3,3,8,5,35,32,5,7,115,227
14,22,5,2,9,4,54,22,9,9,169,249
14,23,5,2,9,4,-46,-78,3,1,123,171
14,24,4,2,9,4,45,22,8,3,168,193
14,25,3,3,6,7,-67,34,1,7,101,227
14,26,2,4,7,6,25,42,6,9,126,269
14,27,5,2,10,3,-45,-79,1,0,81,190
14,28,2,4,4,9,22,45,3,5,103,235
14,29,3,4,4,9,31,-55,4,0,134,180
14,30,3,3,7,6,34,33,8,3,168,213
14,31,5,2,10,3,-45,21,3,4,123,234
14,32,3,3,8,5,35,32,8,6,158,266
14,33,2,6,2,11,20,-35,8,1,178,231
14,34,4,3,6,7,-58,34,0,5,120,265
14,35,3,4,6,7,33,43,3,8,153,308
14,36,3,4,4,9,31,-55,4,3,184,253
14,37,3,4,4,9,31,45,5,8,215,298
14,38,3,5,5,8,32,-47,7,1,247,251
14,39,4,2,9,4,-55,22,2,3,192,273
14,40,3,3,7,6,34,33,6,6,226,306
14,41,2,5,6,7,-76,52,0,8,150,358
14,42,2,4,7,6,25,-58,5,0,175,300
14,43,3,3,6,7,33,34,8,4,208,334
14,44,4,2,9,4,-55,22,3,6,153,356
14,45,2,5,5,8,23,53,6,9,176,409
14,46,5,2,10,3,-45,-79,1,0,131,330
14,47,3,4,5,8,32,44,3,4,163,374
14,48,3,3,7,6,34,33,7,7,197,407
14,49,5,2,7,6,52,-76,9,1,249,331
14,50,3,4,7,6,-66,42,3,3,183,373
14,51,4,2,5,8,41,26,4,9,224,399
14,52,3,3,6,7,33,-66,7,3,257,333
14,53,2,5,2,11,20,56,7,9,277,389
14,54,3,4,3,10,30,-54,7,5,307,335
14,55,5,3,10,3,-45,30,2,5,262,365
14,56,5,2,11,2,56,20,8,5,318,385
14,57,4,3,7,6,-57,33,1,8,261,418
14,58,2,5,5,8,23,-47,4,1,284,371
14,59,3,3,6,7,33,34,7,5,317,405
14,60,3,4,7,6,-66,42,1,7,251,447
14,61,4,3,6,7,42,-66,3,1,293,381
14,62,5,2,9,4,54,22,7,3,347,403
14,63,4,2,7,6,-57,24,0,7,290,427
14,64,5,2,9,4,54,22,4,9,344,449
14,65,2,4,5,8,23,-56,7,3,367,393
14,66,4,3,7,6,-57,33,0,6,310,426
14,67,3,3,6,7,33,-66,3,0,343,360
14,68,5,2,11,2,56,20,9,0,399,380
14,69,2,4,7,6,-75,42,4,2,324,422
14,70,3,4,7,6,34,42,8,4,358,464
14,71,4,3,9,4,-55,31,3,5,303,495
14,72,4,2,8,5,44,23,7,8,347,518
15,1,3,3,8,5,35,32,5,2,35,32
15,2,5,2,11,2,-44,20,1,2,-9,52
15,3,4,3,9,4,45,31,6,3,36,83
15,4,3,3,5,8,32,35,8,8,68,118
15,5,2,5,3,10,21,-45,9,3,89,73
15,6,4,4,7,6,-57,42,2,5,32,115
15,7,2,4,5,8,23,44,5,9,55,159
15,8,3,4,4,9,31,-55,6,4,86,104
15,9,3,4,6,7,33,43,9,7,119,147
15,10,4,2,9,4,-55,22,4,9,64,169
15,11,2,4,7,6,25,-58,9,1,89,111
15,12,4,3,10,3,-54,30,5,1,35,141
15,13,3,3,6,7,33,34,8,5,68,175
15,14,3,3,7,6,-66,33,2,8,2,208
15,15,3,4,7,6,34,-58,6,0,36,150
15,16,2,4,6,7,-76,43,0,3,-40,193
15,17,2,5,4,9,22,54,2,7,-18,247
15,18,5,2,8,5,53,-77,5,0,35,170
15,19,3,4,3,10,30,46,5,6,65,216
15,20,5,2,9,4,54,22,9,8,119,238
15,21,3,4,5,8,-68,-56,1,2,51,182
15,22,4,3,8,5,44,32,5,4,95,214
15,23,2,4,6,7,24,43,9,7,119,257
15,24,3,3,6,7,-67,-66,2,1,52,191
15,25,4,2,6,7,42,25,4,6,94,216
15,26,3,4,6,7,33,43,7,9,127,259
15,27,3,3,9,4,-64,-69,3,0,63,190
15,28,4,2,10,3,46,21,9,1,109,211
15,29,6,2,11,2,-35,20,4,1,74,231
15,30,4,4,5,8,41,44,5,5,115,275
15,31,3,3,5,8,32,-65,7,0,147,210
15,32,3,3,9,4,-64,31,3,1,83,241
15,33,2,4,6,7,24,43,7,4,107,284
15,34,2,5,5,8,-77,53,0,7,30,337
15,35,4,3,8,5,44,32,4,9,74,369
15,36,4,2,7,6,43,-76,7,3,117,293
15,37,3,4,7,6,-66,42,1,5,51,335
15,38,3,4,6,7,33,43,4,8,84,378
15,39,4,2,9,4,45,-78,9,0,129,300
15,40,2,5,5,8,-77,53,2,3,52,353
15,41,3,3,8,5,35,32,7,5,87,385
15,42,3,4,5,8,32,44,9,9,119,429
15,43,4,4,8,5,-56,-59,3,0,63,370
15,44,4,4,6,7,42,43,5,3,105,413
15,45,3,4,5,8,32,44,7,7,137,457
15,46,4,2,7,6,-57,-76,0,1,80,381
15,47,2,6,3,10,21,64,1,5,101,445
15,48,2,5,4,9,22,54,3,9,123,499
15,49,4,2,8,5,44,-77,7,2,167,422
15,50,2,4,4,9,22,45,9,7,189,467
15,51,3,4,5,8,-68,-56,1,1,121,411
15,52,4,2,8,5,44,23,5,4,165,434
15,53,2,5,5,8,23,53,8,7,188,487
15,54,5,2,7,6,-48,-76,0,1,140,411
15,55,3,3,7,6,34,33,4,4,174,444
15,56,3,4,5,8,32,44,6,8,206,488
15,57,3,4,5,8,32,-56,8,2,238,432
15,58,3,4,5,8,-68,44,0,6,170,476
15,59,4,2,6,7,42,-75,2,1,212,401
15,60,5,2,10,3,55,21,7,2,267,422
15,61,5,2,9,4,-46,22,1,4,221,444
15,62,3,4,8,5,35,41,6,5,256,485
15,63,3,4,5,8,32,44,8,9,288,529
16,1,3,4,8,5,35,41,5,1,35,41
16,2,2,5,5,8,23,53,8,4,58,94
16,3,4,2,7,6,-57,24,1,8,1,118
16,4,4,2,8,5,44,-77,5,1,45,41
16,5,2,4,6,7,24,43,9,4,69,84
16,6,2,4,5,8,-77,44,2,8,-8,128
16,7,2,4,6,7,24,-57,6,1,16,71
16,8,4,3,8,5,-56,32,0,3,-40,103
16,9,4,3,6,7,42,34,2,7,2,137
16,10,3,4,6,7,33,-57,5,0,35,80
16,11,2,4,4,9,22,45,7,5,57,125
16,12,4,3,8,5,-56,32,1,7,1,157
16,13,2,5,5,8,23,-47,4,0,24,110
16,14,5,2,7,6,52,24,6,4,76,134
16,15,3,3,7,6,-66,33,0,7,10,167
16,16,4,3,6,7,42,-66,2,1,52,101
16,17,2,5,3,10,21,55,3,6,73,156
16,18,2,5,5,8,23,53,6,9,96,209
16,19,2,5,6,7,-76,-48,0,1,20,161
16,20,2,4,5,8,23,44,3,5,43,205
16,21,3,3,6,7,33,34,6,9,76,239
16,22,2,5,5,8,23,-47,9,2,99,192
16,23,3,3,7,6,-66,33,3,5,33,225
16,24,3,3,6,7,33,34,6,9,66,259
16,25,3,3,8,5,-65,-68,1,1,1,191
16,26,3,4,6,7,33,43,4,4,34,234
16,27,3,4,6,7,33,43,7,7,67,277
16,28,2,5,4,9,22,-46,9,1,89,231
16,29,3,4,9,4,-64,40,5,1,25,271
16,30,3,3,8,5,-65,32,0,3,-40,303
16,31,3,4,3,10,30,46,0,9,-10,349
16,32,5,2,10,3,55,-79,5,0,45,270
16,33,2,4,2,11,20,47,5,7,65,317
16,34,2,5,5,8,23,-47,8,0,88,270
16,35,2,6,4,9,-78,63,0,3,10,333
16,36,5,2,6,7,51,25,1,8,61,358
16,37,3,4,3,10,30,-54,1,4,91,304
16,38,2,4,6,7,24,43,5,7,115,347
16,39,3,4,9,4,-64,40,1,7,51,387
16,40,3,3,6,7,33,-66,4,1,84,321
16,41,4,3,9,4,45,31,9,2,129,352
16,42,4,3,7,6,-57,33,2,5,72,385
16,43,4,3,6,7,42,34,4,9,114,419
